"Melt temperature";"Mold temperature";"time_to_fill";"ZDx - Plasticizing time";"ZUx - Cycle time";"SKx - Closing force";"SKs - Clamping force peak value";"Ms - Torque peak value current cycle";"Mm - Torque mean value current cycle";"APSs - Specific back pressure peak value";"APVs - Specific injection pressure peak value";"CPn - Screw position at the end of hold pressure";"SVo - Shot volume";"quality"
106.289;81.249;6.968;3.29;74.83;917.5;933.9;111.8;101.7;146.5;900.8;8.78;18.79;2.0
106.237;81.476;6.968;3.29;74.8;911.4;927.5;110.9;101.3;146.6;913.3;8.81;18.76;2.0
141.136;80.947;6.968;3.13;74.8;921.0;936.7;123.8;110.0;145.6;918.0;8.86;18.71;2.0
106.143;81.199;6.968;3.19;74.83;908.4;927.6;117.2;107.1;145.6;929.7;8.89;18.68;2.0
106.189;81.146;6.968;3.17;74.82;913.1;925.4;120.2;106.5;145.5;920.9;8.85;18.71;2.0
106.248;81.237;6.968;3.23;74.83;913.8;928.6;115.4;103.8;145.8;915.9;8.82;18.74;2.0
106.026;80.974;6.864;3.14;74.8;920.4;937.4;117.8;108.9;145.6;916.5;8.83;18.74;2.0
106.305;81.281;6.864;3.2;74.82;914.2;929.1;116.3;103.5;145.7;913.0;8.83;18.74;2.0
106.282;81.385;6.864;3.2;74.83;913.4;930.0;119.0;104.7;145.8;917.7;8.81;18.76;2.0
105.87;80.84;6.968;3.23;74.83;918.8;935.8;119.6;108.3;145.9;923.6;8.86;18.71;2.0
106.332;81.322;6.968;3.23;74.83;907.7;925.6;119.9;104.4;146.3;914.8;8.85;18.72;2.0
106.36;81.38;6.968;3.23;74.81;919.7;936.7;115.7;104.1;145.4;912.0;8.83;18.74;2.0
106.236;81.329;6.968;3.19;74.82;909.7;927.5;114.8;105.7;146.7;913.3;8.8;18.76;2.0
106.3;81.339;6.968;3.28;74.83;912.0;928.0;115.4;102.5;146.0;911.2;8.77;18.79;2.0
106.258;81.229;6.968;3.19;74.82;910.3;928.0;122.3;106.1;145.6;913.8;8.84;18.73;2.0
106.181;81.424;6.968;3.25;74.81;911.6;926.0;112.1;104.0;145.7;908.1;8.85;18.72;2.0
106.273;81.395;6.968;3.27;74.8;910.7;926.7;116.0;103.9;146.4;916.2;8.79;18.78;2.0
106.337;81.258;6.968;3.2;74.81;912.5;928.9;116.6;105.5;146.3;913.4;8.84;18.72;2.0
110.223;81.081;7.747999999999999;3.1;74.84;921.2;936.7;126.4;113.0;147.5;923.1;8.9;18.67;2.0
106.221;81.328;6.968;3.25;74.81;908.6;927.1;115.7;103.0;146.8;906.9;8.81;18.76;2.0
106.316;81.441;7.124;3.25;74.81;910.3;927.8;111.5;103.5;145.3;908.1;8.81;18.76;2.0
106.246;81.376;6.968;3.26;74.82;910.1;928.7;116.0;103.4;146.4;908.8;8.77;18.8;2.0
106.048;81.261;6.864;3.2;74.8;912.5;927.5;116.6;106.1;146.0;916.7;8.86;18.71;2.0
106.398;81.312;6.864;3.25;74.82;920.6;938.7;113.0;102.3;145.9;912.7;8.85;18.72;2.0
90.34;81.094;7.851999999999999;3.08;74.81;917.5;937.0;130.3;111.8;145.2;943.0;8.98;18.59;2.0
106.05;81.389;6.968;3.21;74.79;911.4;925.8;118.1;107.7;146.3;914.1;8.83;18.73;2.0
105.924;80.861;6.864;3.16;74.83;921.4;937.4;120.8;109.6;145.6;916.7;8.88;18.69;2.0
106.309;81.397;6.968;3.29;74.81;907.3;925.2;114.8;103.4;146.6;908.5;8.81;18.76;2.0
106.169;81.303;7.124;3.19;74.81;916.9;938.0;113.9;104.6;145.4;909.3;8.83;18.74;2.0
106.298;81.38;6.968;3.27;74.81;918.8;936.3;115.1;104.1;145.4;908.7;8.81;18.75;2.0
105.854;80.751;6.968;3.2;74.82;916.9;932.8;122.9;112.3;146.0;921.6;8.85;18.72;2.0
106.281;81.295;6.968;3.23;74.8;886.1;902.4;116.9;102.3;146.3;918.6;8.79;18.78;2.0
105.906;81.169;6.968;3.14;74.82;910.3;924.3;116.3;106.6;145.1;935.8;8.94;18.63;2.0
106.175;81.294;6.968;3.18;74.81;911.4;928.2;118.4;106.1;145.4;927.1;8.88;18.69;2.0
106.11;81.314;6.968;3.25;74.81;907.5;925.8;114.2;103.2;145.8;905.1;8.79;18.77;2.0
106.434;81.39;7.124;3.19;74.81;884.1;900.7;113.0;104.0;146.6;916.9;8.79;18.78;2.0
106.184;81.295;6.968;3.16;74.8;908.6;927.6;120.5;106.4;145.1;933.6;8.88;18.68;2.0
106.319;81.293;6.864;3.26;74.82;917.5;935.6;119.0;104.4;146.6;908.7;8.8;18.77;2.0
105.822;80.833;6.968;3.19;74.83;917.9;934.5;124.7;110.5;146.6;918.7;8.85;18.72;2.0
106.275;81.287;6.968;3.23;74.81;910.8;928.2;118.1;104.4;146.5;916.5;8.83;18.74;2.0
106.302;81.343;6.968;3.25;74.82;910.5;928.4;116.3;104.0;147.0;911.3;8.79;18.78;2.0
105.979;81.038;6.968;3.13;74.82;903.3;918.6;116.9;105.9;145.8;919.3;8.87;18.7;2.0
106.294;81.336;6.864;3.23;74.8;909.4;927.8;115.7;103.8;145.6;911.2;8.83;18.74;2.0
106.211;81.466;6.968;3.21;74.81;910.1;926.9;113.6;103.4;145.4;904.4;8.82;18.75;2.0
106.394;81.429;7.124;3.22;74.83;878.0;897.0;118.7;104.3;146.1;916.2;8.82;18.75;2.0
106.282;81.303;6.968;3.24;74.81;911.4;926.7;121.7;106.6;146.0;913.5;8.82;18.74;2.0
105.982;81.237;6.968;3.19;74.82;908.8;925.8;116.0;103.5;146.5;910.6;8.84;18.73;2.0
106.31;81.392;6.968;3.29;74.83;921.0;938.5;114.2;100.4;145.6;906.9;8.74;18.83;2.0
81.747;80.737;6.968;3.37;74.81;915.3;931.7;116.6;104.6;147.1;909.2;8.83;18.73;2.0
106.217;81.397;6.968;3.24;74.81;910.3;924.5;116.0;104.2;145.8;911.2;8.81;18.75;2.0
105.968;81.034;6.864;3.14;74.83;921.4;938.9;120.2;110.5;148.4;917.2;8.87;18.7;2.0
106.337;81.382;6.968;3.3;74.81;912.3;927.5;117.8;103.4;148.7;904.8;8.8;18.76;2.0
106.192;81.369;6.968;3.28;74.81;910.3;928.2;112.4;103.7;145.6;901.7;8.8;18.76;2.0
105.988;81.04;6.864;3.11;74.81;920.4;937.2;122.0;110.7;147.2;931.5;8.96;18.61;2.0
106.322;81.45;6.968;3.29;74.84;909.0;926.7;115.7;104.2;146.7;904.6;8.8;18.77;2.0
85.441;81.177;7.851999999999999;3.1;74.81;919.7;939.4;127.6;109.9;145.5;922.5;8.9;18.67;2.0
106.131;81.381;6.968;3.24;74.81;908.8;924.5;124.1;106.7;145.9;910.2;8.8;18.77;2.0
106.073;81.266;6.968;3.2;74.8;908.1;925.8;123.8;105.6;146.5;911.8;8.8;18.76;2.0
106.341;81.328;6.968;3.29;74.82;918.0;935.8;115.7;102.3;145.3;895.1;8.78;18.79;2.0
140.641;81.183;7.851999999999999;3.12;74.82;918.2;937.0;118.7;109.9;145.7;930.8;8.95;18.62;2.0
106.374;81.293;6.968;3.3;74.81;916.7;937.4;114.8;102.9;145.7;902.8;8.81;18.76;2.0
106.223;81.348;6.968;3.22;74.82;909.0;927.8;115.4;104.1;145.3;921.4;8.86;18.71;2.0
106.287;81.326;6.968;3.22;74.82;884.1;900.9;119.9;105.5;145.9;915.5;8.8;18.77;2.0
105.782;80.865;7.124;3.27;74.82;897.2;914.0;119.6;103.4;146.4;905.3;8.81;18.76;2.0
106.338;81.457;6.968;3.19;74.81;910.3;926.0;112.7;104.6;146.2;910.1;8.81;18.76;2.0
106.16;81.096;7.124;3.1;74.8;920.6;937.6;116.3;109.6;145.6;932.7;8.9;18.67;2.0
105.772;80.91;6.864;3.28;74.81;897.7;914.4;112.1;102.9;145.8;910.3;8.8;18.77;2.0
106.167;81.274;6.968;3.2;74.84;910.5;926.3;122.3;105.6;145.7;932.8;8.87;18.69;2.0
106.257;81.384;6.968;3.18;74.82;909.9;926.7;122.0;105.2;146.6;911.2;8.82;18.75;2.0
106.304;81.398;7.124;3.21;74.8;910.3;923.9;113.9;104.5;147.0;920.8;8.81;18.75;2.0
106.23;81.274;6.968;3.27;74.8;909.7;927.6;116.3;103.4;146.8;905.6;8.77;18.8;2.0
105.923;80.954;6.968;3.19;74.82;902.9;919.5;116.6;105.7;145.7;919.9;8.83;18.74;2.0
106.217;81.385;6.968;3.25;74.82;913.4;928.9;118.1;104.2;146.4;910.8;8.79;18.78;2.0
105.782;80.787;6.968;3.28;74.82;915.6;933.5;114.5;105.0;145.5;905.8;8.83;18.74;2.0
106.18;81.446;6.968;3.27;74.83;909.2;926.3;112.4;102.9;145.5;917.5;8.8;18.76;2.0
106.248;81.296;6.968;3.2;74.8;914.0;930.6;117.5;106.0;145.6;910.4;8.81;18.75;2.0
105.975;80.897;6.864;3.13;74.81;920.4;937.8;120.2;109.0;146.1;918.8;8.87;18.7;2.0
106.375;81.401;6.968;3.31;74.81;918.6;938.0;114.8;101.1;146.8;902.1;8.84;18.72;2.0
106.325;81.285;6.968;3.31;74.81;921.5;938.3;111.5;101.6;146.4;897.6;8.79;18.78;2.0
106.171;81.372;6.968;3.23;74.82;908.6;926.0;121.1;104.2;145.6;911.4;8.8;18.77;2.0
103.769;81.097;7.9559999999999995;3.14;74.83;921.7;939.1;117.8;110.3;146.1;918.7;8.88;18.69;2.0
106.384;81.398;6.968;3.24;74.8;909.6;926.2;114.5;104.3;146.6;912.1;8.76;18.81;2.0
106.236;81.365;6.864;3.22;74.79;918.2;935.0;114.8;102.4;146.3;913.3;8.83;18.74;2.0
106.169;81.143;7.332;3.11;74.81;921.9;938.7;118.7;110.2;145.3;927.2;8.91;18.66;2.0
101.323;81.055;7.228;3.16;74.81;917.7;939.1;121.4;111.3;145.3;921.0;8.9;18.67;2.0
106.33;81.503;6.968;3.24;74.82;912.1;930.0;116.9;104.0;145.7;906.2;8.81;18.76;2.0
106.153;81.172;6.968;3.17;74.81;909.6;926.9;121.1;106.2;145.3;920.6;8.85;18.72;2.0
106.228;81.29;6.968;3.19;74.81;916.9;934.3;119.9;104.4;145.7;914.3;8.84;18.72;2.0
106.155;81.333;6.968;3.29;74.82;908.3;926.5;119.0;103.2;146.4;905.3;8.79;18.77;2.0
106.248;81.415;7.124;3.23;74.81;913.2;927.6;114.2;103.3;144.9;906.8;8.79;18.78;2.0
105.991;81.103;6.864;3.13;74.83;921.7;936.7;127.9;114.9;146.5;926.1;8.88;18.68;2.0
106.427;81.306;7.124;3.22;74.81;881.1;896.8;112.1;103.8;146.5;904.7;8.81;18.76;2.0
105.942;81.137;6.968;3.14;74.82;908.1;924.3;116.6;106.8;145.5;927.4;8.87;18.7;2.0
106.248;81.32;6.968;3.22;74.81;913.1;928.2;119.6;104.6;145.2;918.0;8.82;18.75;2.0
105.863;80.766;6.864;3.4;74.82;916.2;935.6;118.1;104.7;147.1;896.6;8.78;18.78;2.0
132.74;80.934;6.968;3.14;74.81;918.2;936.5;126.4;109.7;146.4;913.0;8.88;18.69;2.0
106.234;81.384;7.02;3.26;74.81;907.9;925.8;109.7;102.3;146.7;913.8;8.8;18.77;2.0
106.203;81.338;6.968;3.24;74.83;910.1;929.9;114.5;104.5;145.9;901.5;8.76;18.81;2.0
105.963;81.02;7.124;3.16;74.81;908.6;921.7;128.5;110.2;146.2;922.2;8.88;18.69;2.0
106.232;81.26;6.864;3.2;74.83;911.6;928.6;117.2;104.7;146.3;910.2;8.81;18.75;2.0
106.264;81.323;6.968;3.24;74.81;912.7;927.1;122.9;104.0;146.0;922.7;8.79;18.78;2.0
106.439;81.432;6.968;3.21;74.82;879.1;894.8;118.7;106.4;146.5;912.6;8.8;18.77;2.0
106.317;81.408;6.968;3.2;74.82;913.4;929.3;120.8;105.9;146.6;914.2;8.81;18.75;2.0
106.309;81.327;6.968;3.27;74.82;911.4;928.0;119.6;103.7;145.6;907.9;8.76;18.81;2.0
104.929;79.129;7.9559999999999995;3.16;74.81;911.8;928.6;123.5;110.1;146.8;906.8;8.84;18.73;2.0
106.097;81.316;6.968;3.22;74.79;913.1;927.8;117.2;105.5;147.6;915.2;8.84;18.72;2.0
106.238;81.393;6.968;3.25;74.82;910.1;928.0;111.5;103.5;147.2;905.2;8.78;18.78;2.0
106.294;81.297;7.02;3.25;74.81;916.0;934.1;119.0;104.5;145.6;907.7;8.74;18.83;2.0
106.17;81.16;6.968;3.2;74.8;912.0;930.6;116.3;106.2;147.3;913.5;8.75;18.82;2.0
106.228;81.257;6.968;3.27;74.82;912.1;927.3;109.1;102.7;145.1;909.5;8.8;18.77;2.0
105.826;80.943;6.968;3.23;74.81;900.1;915.3;120.2;105.5;145.9;912.0;8.82;18.74;2.0
106.196;81.317;6.968;3.23;74.81;913.4;929.1;117.5;107.5;145.9;913.0;8.8;18.77;2.0
106.25;81.39;6.968;3.22;74.84;916.9;936.5;113.0;101.9;147.2;919.4;8.82;18.74;2.0
106.266;81.431;7.124;3.16;74.81;884.1;900.7;117.8;103.9;145.7;915.8;8.83;18.74;2.0
121.653;80.896;6.864;3.15;74.79;919.5;937.0;119.0;110.4;145.9;921.8;8.91;18.66;2.0
105.992;81.166;6.968;3.18;74.82;909.7;926.0;117.2;107.8;146.0;916.1;8.83;18.74;2.0
106.29;81.307;6.968;3.23;74.81;913.8;927.8;118.7;104.4;146.4;910.6;8.8;18.77;2.0
106.224;81.338;6.968;3.17;74.8;912.3;926.9;115.7;106.4;146.1;915.2;8.86;18.71;2.0
106.153;81.291;6.968;3.19;74.82;911.4;925.6;113.0;103.7;145.6;923.7;8.84;18.73;2.0
106.184;81.435;6.864;3.34;74.8;907.9;925.4;115.4;101.6;146.6;891.5;8.77;18.8;2.0
106.264;81.349;6.968;3.26;74.81;908.4;926.0;115.4;104.2;145.8;909.3;8.81;18.76;2.0
106.22;81.308;6.968;3.22;74.81;914.4;931.1;108.5;101.4;145.3;915.1;8.8;18.77;2.0
106.419;81.42;6.968;3.23;74.8;880.6;898.3;118.1;104.8;145.7;911.1;8.78;18.78;2.0
105.967;81.126;7.02;3.22;74.83;907.7;923.8;119.6;104.4;145.7;917.6;8.83;18.73;2.0
106.521;81.371;6.968;3.17;74.82;881.0;898.5;120.8;106.5;146.1;930.5;8.93;18.64;2.0
106.258;81.255;6.968;3.2;74.81;910.7;927.6;120.2;105.5;145.6;914.9;8.83;18.74;2.0
106.247;81.317;6.864;3.25;74.79;913.6;930.0;121.1;103.8;145.5;905.9;8.82;18.75;2.0
106.36;81.351;6.968;3.29;74.82;920.4;939.1;116.3;103.0;146.2;906.0;8.82;18.75;2.0
106.022;81.109;7.9559999999999995;3.12;74.8;921.0;938.5;121.1;111.8;146.5;922.4;8.91;18.66;2.0
106.424;81.386;6.968;3.2;74.81;883.7;899.6;125.5;106.2;146.0;914.1;8.81;18.76;2.0
105.973;81.151;6.968;3.16;74.81;906.4;923.9;109.1;103.2;147.2;928.1;8.92;18.65;2.0
106.517;81.426;6.968;3.13;74.82;882.6;900.0;118.1;108.1;146.7;916.0;8.81;18.76;2.0
106.241;81.379;6.968;3.21;74.8;913.8;929.9;112.4;104.3;145.9;920.9;8.83;18.73;2.0
105.797;80.802;6.864;3.2;74.8;917.3;936.5;117.8;107.8;145.5;921.8;8.86;18.71;2.0
106.136;81.18;6.968;3.21;74.8;911.4;927.8;111.8;103.8;146.5;912.1;8.82;18.75;2.0
106.341;81.339;6.968;3.27;74.8;909.4;926.5;118.7;101.7;145.7;920.2;8.76;18.81;2.0
106.368;81.31;6.968;3.3;74.81;910.7;928.7;115.1;102.6;145.6;904.1;8.78;18.78;2.0
105.871;80.799;6.9159999999999995;3.19;74.81;915.8;933.7;121.7;107.3;146.1;916.5;8.87;18.7;2.0
106.173;81.199;6.968;3.21;74.82;910.3;925.6;117.5;103.9;147.4;921.7;8.84;18.73;2.0
106.205;81.39;6.968;3.25;74.81;918.0;938.0;116.0;104.5;147.6;912.7;8.83;18.74;2.0
106.04;81.006;6.968;3.13;74.82;920.1;937.4;127.3;111.8;145.9;925.9;8.9;18.66;2.0
106.279;81.385;6.864;3.23;74.82;920.3;935.4;115.4;104.5;146.5;911.3;8.86;18.71;2.0
105.968;81.029;6.968;3.16;74.83;907.0;922.7;116.3;104.7;146.9;919.0;8.86;18.7;2.0
108.712;80.777;6.968;3.24;74.81;917.9;933.0;116.9;108.5;145.9;909.8;8.84;18.73;2.0
105.795;80.775;6.968;3.44;74.81;926.3;943.5;116.9;97.3;145.9;891.5;8.75;18.82;2.0
106.159;81.394;7.124;3.2;74.8;908.4;925.8;119.9;105.5;145.5;914.9;8.85;18.72;2.0
106.136;81.396;6.968;3.3;74.8;907.0;923.9;113.6;102.7;145.7;906.0;8.77;18.8;2.0
106.253;81.296;6.968;3.21;74.83;912.1;930.4;116.9;105.8;147.0;912.0;8.82;18.75;2.0
106.226;81.369;6.968;3.22;74.82;916.6;934.5;117.2;105.4;145.6;915.5;8.86;18.71;2.0
106.257;81.328;6.968;3.22;74.8;911.0;925.4;115.4;106.1;146.0;914.7;8.86;18.71;2.0
106.327;81.356;6.968;3.27;74.83;910.7;927.5;111.2;102.0;145.8;903.0;8.78;18.79;2.0
106.068;81.066;6.968;3.14;74.81;919.3;939.3;117.2;109.2;146.9;912.4;8.89;18.68;2.0
106.108;81.212;6.968;3.14;74.83;910.7;926.9;122.9;104.9;146.3;916.0;8.85;18.71;2.0
106.324;81.329;7.02;3.2;74.82;912.3;929.7;115.7;105.4;146.8;917.9;8.84;18.73;2.0
106.282;81.294;6.968;3.2;74.82;911.6;927.8;116.9;104.6;146.0;909.4;8.82;18.75;2.0
106.21;81.397;6.968;3.19;74.81;913.2;927.5;120.8;103.8;146.7;916.2;8.84;18.73;2.0
106.033;81.077;7.851999999999999;3.17;74.81;918.2;937.4;118.4;109.0;145.3;912.1;8.85;18.71;2.0
106.164;81.221;6.968;3.2;74.81;908.8;926.5;113.6;104.5;146.7;921.3;8.86;18.71;2.0
106.235;81.328;6.968;3.23;74.83;912.5;928.7;115.1;103.3;145.8;906.0;8.78;18.79;2.0
104.758;78.996;6.188;3.38;74.86;886.1;909.6;116.6;105.0;145.1;841.3;8.54;19.03;2.0
106.376;81.285;6.968;3.2;74.81;911.6;926.5;121.7;106.3;145.3;911.5;8.86;18.71;2.0
106.254;81.252;6.968;3.2;74.82;916.2;934.5;114.2;104.4;145.4;910.6;8.83;18.74;2.0
105.978;80.894;6.968;3.15;74.81;921.2;938.5;120.2;109.9;146.8;913.6;8.86;18.71;2.0
106.246;81.25;6.968;3.17;74.83;914.4;927.5;116.0;106.1;145.9;931.9;8.85;18.72;2.0
106.256;81.421;6.968;3.28;74.83;908.6;925.2;111.8;103.2;146.4;909.1;8.8;18.76;2.0
106.304;81.392;6.864;3.29;74.82;911.6;926.0;117.2;102.1;145.3;903.0;8.8;18.77;2.0
105.999;81.07;7.851999999999999;3.1;74.81;921.2;937.0;126.7;111.1;146.2;925.3;8.9;18.67;2.0
121.383;81.155;7.851999999999999;3.17;74.83;917.9;936.5;121.4;106.9;145.9;915.6;8.88;18.69;2.0
106.195;81.342;6.968;3.25;74.81;909.6;929.7;124.9;105.1;146.3;912.9;8.82;18.74;2.0
106.208;81.241;6.968;3.2;74.82;906.8;925.1;114.2;104.7;146.1;916.0;8.79;18.77;2.0
106.109;81.281;7.02;3.16;74.81;907.0;926.5;116.9;105.1;145.3;920.5;8.83;18.74;2.0
106.033;81.137;6.968;3.15;74.8;909.7;924.3;117.8;106.1;145.5;916.7;8.86;18.71;2.0
106.22;81.334;6.968;3.2;74.81;909.2;926.7;111.2;102.7;146.5;909.0;8.81;18.75;2.0
106.253;81.379;6.968;3.22;74.85;913.8;928.9;119.0;105.0;146.8;908.0;8.83;18.74;2.0
106.316;81.402;6.968;3.21;74.81;914.5;930.0;117.2;105.5;146.3;913.6;8.8;18.77;2.0
106.157;81.039;6.968;3.13;74.81;921.0;939.3;115.7;107.6;146.2;916.7;8.88;18.69;2.0
106.322;81.362;6.968;3.22;74.81;914.0;931.0;117.8;106.0;146.7;907.2;8.77;18.8;2.0
105.832;80.971;6.968;3.2;74.8;901.6;919.9;117.2;104.6;145.9;916.3;8.83;18.74;2.0
106.521;81.407;6.968;3.23;74.81;880.8;896.5;113.3;104.5;146.9;915.2;8.82;18.75;2.0
106.096;81.221;6.968;3.17;74.82;912.1;928.4;118.4;105.2;145.3;923.0;8.85;18.72;2.0
106.19;81.24;6.968;3.16;74.81;910.3;926.7;115.7;104.7;145.5;922.7;8.85;18.72;2.0
106.147;81.209;6.968;3.2;74.83;910.3;926.0;115.4;105.8;147.1;913.9;8.81;18.76;2.0
105.796;80.722;6.968;3.29;74.82;918.0;934.6;116.3;105.9;146.3;896.5;8.81;18.75;2.0
105.987;81.123;6.968;3.14;74.8;909.9;925.2;119.0;105.4;145.2;928.2;8.89;18.68;2.0
106.277;81.12;6.968;3.23;74.8;910.7;924.7;111.5;104.1;145.7;913.1;8.77;18.8;2.0
106.348;81.457;6.968;3.23;74.83;913.8;929.3;117.2;105.5;146.4;906.1;8.79;18.77;2.0
106.252;81.238;6.968;3.2;74.81;919.0;935.9;113.9;104.8;146.2;920.8;8.82;18.75;2.0
106.247;81.338;6.864;3.19;74.82;918.6;935.0;113.9;104.6;145.3;916.2;8.83;18.74;2.0
105.758;80.864;6.968;3.23;74.81;900.9;915.5;116.6;104.1;146.4;918.6;8.78;18.78;2.0
106.534;81.384;6.968;3.2;74.81;880.0;896.3;113.6;104.9;146.6;912.0;8.79;18.78;2.0
106.176;81.357;6.968;3.21;74.81;910.7;926.5;118.7;106.4;145.4;904.2;8.82;18.74;2.0
106.282;81.4;6.864;3.19;74.82;913.1;929.7;113.9;105.5;145.7;911.7;8.83;18.74;2.0
105.872;80.919;6.864;3.14;74.81;921.7;938.2;123.5;110.2;145.8;909.6;8.89;18.68;2.0
106.196;81.337;7.124;3.21;74.8;912.9;927.3;117.2;106.5;145.4;910.6;8.81;18.76;2.0
106.282;81.329;6.968;3.25;74.82;909.9;928.0;122.3;105.2;146.4;906.4;8.8;18.77;2.0
106.068;81.313;7.124;3.2;74.81;911.0;929.5;114.8;104.6;145.7;923.7;8.83;18.73;2.0
106.017;80.955;6.968;3.12;74.81;921.0;937.0;125.2;111.0;145.5;915.6;8.86;18.71;2.0
106.156;81.313;6.968;3.24;74.81;913.2;927.5;115.4;102.9;145.7;914.2;8.78;18.78;2.0
106.369;81.415;6.864;3.26;74.81;918.0;937.8;114.2;103.4;146.3;912.4;8.8;18.76;2.0
140.605;81.102;7.332;3.14;74.8;920.4;938.2;119.9;110.0;145.3;916.3;8.88;18.69;2.0
106.253;81.357;6.968;3.19;74.82;883.0;899.4;117.5;105.7;145.9;915.0;8.79;18.78;2.0
106.107;81.384;6.864;3.2;74.81;911.8;927.8;116.6;104.7;145.6;906.7;8.82;18.75;2.0
106.218;81.324;6.968;3.2;74.81;916.7;933.4;117.2;106.0;146.3;912.6;8.79;18.78;2.0
106.133;81.09;7.851999999999999;3.13;74.81;920.1;938.9;119.6;109.0;145.7;916.2;8.88;18.68;2.0
106.223;81.337;6.968;3.26;74.81;913.1;927.1;113.0;102.9;145.3;912.6;8.77;18.8;2.0
106.038;81.09;6.864;3.13;74.81;919.5;937.8;118.1;109.1;146.4;910.4;8.88;18.68;2.0
106.02;81.096;6.968;3.14;74.81;907.9;923.9;116.6;107.2;146.3;917.7;8.84;18.73;2.0
106.344;81.239;6.968;3.22;74.82;908.4;923.8;125.2;105.8;146.2;911.2;8.81;18.76;2.0
106.304;81.249;6.968;3.23;74.84;917.5;935.0;109.4;101.2;146.3;912.3;8.83;18.73;2.0
106.402;81.354;6.864;3.2;74.82;917.3;934.3;117.2;105.3;145.4;910.0;8.86;18.71;2.0
110.874;81.231;7.851999999999999;3.1;74.81;920.3;938.2;123.5;112.1;145.6;923.1;8.91;18.66;2.0
106.147;81.336;7.124;3.23;74.8;913.4;927.6;122.6;105.2;146.0;911.1;8.83;18.74;2.0
106.266;81.249;6.968;3.3;74.81;914.9;929.7;110.3;100.8;146.5;900.3;8.8;18.77;2.0
106.288;81.394;6.968;3.25;74.83;922.3;940.2;113.0;104.0;146.7;912.4;8.81;18.75;2.0
106.351;81.357;6.968;3.25;74.81;911.8;927.5;117.2;104.4;147.2;911.8;8.81;18.76;2.0
106.278;81.327;6.864;3.27;74.82;911.0;928.0;113.6;102.2;147.1;900.0;8.79;18.78;2.0
106.146;81.398;6.968;3.27;74.83;913.2;927.8;112.1;103.3;146.7;901.8;8.77;18.8;2.0
106.287;81.349;6.968;3.27;74.81;921.2;937.6;112.7;101.8;145.7;907.6;8.8;18.77;2.0
105.928;80.928;6.864;3.22;74.8;919.9;936.9;116.6;108.0;145.7;930.6;8.9;18.67;2.0
106.22;81.325;6.968;3.2;74.8;917.3;935.6;124.4;103.7;145.2;907.1;8.87;18.7;2.0
106.258;81.341;6.968;3.22;74.81;913.6;928.6;115.1;106.5;146.3;912.5;8.84;18.72;2.0
106.284;81.354;6.864;3.23;74.83;919.9;936.7;116.6;104.9;147.2;902.5;8.8;18.77;2.0
106.326;81.374;6.968;3.28;74.81;916.0;934.6;117.8;102.2;147.1;903.3;8.75;18.82;2.0
106.23;81.234;6.968;3.19;74.81;908.3;925.6;121.1;105.1;146.4;917.1;8.87;18.7;2.0
106.134;81.339;6.968;3.25;74.83;911.6;925.4;109.7;102.2;147.8;915.5;8.85;18.71;2.0
106.152;81.415;6.968;3.23;74.81;910.7;926.7;117.5;103.2;146.9;913.3;8.82;18.75;2.0
135.454;80.897;6.864;3.11;74.81;920.8;939.1;121.1;109.0;146.4;912.6;8.87;18.7;2.0
106.283;81.426;7.124;3.22;74.82;885.9;901.6;117.2;105.0;148.5;915.9;8.79;18.77;2.0
106.273;81.337;6.968;3.23;74.81;916.4;934.1;111.8;103.2;146.1;921.0;8.82;18.75;2.0
106.043;81.146;6.968;3.19;74.83;908.4;924.9;115.7;104.3;146.5;921.2;8.88;18.69;2.0
106.139;81.288;6.968;3.18;74.82;912.5;927.1;118.4;105.2;145.8;915.1;8.83;18.74;2.0
106.293;81.295;6.968;3.2;74.84;912.1;925.4;121.7;106.9;146.2;912.4;8.85;18.72;2.0
106.249;81.399;6.864;3.23;74.8;912.5;928.9;117.2;102.9;145.0;911.0;8.8;18.77;2.0
106.269;81.454;6.968;3.24;74.8;908.6;925.1;114.8;105.5;145.5;916.8;8.81;18.75;2.0
106.439;81.423;6.968;3.22;74.8;878.4;896.6;114.2;105.5;146.2;917.5;8.77;18.79;2.0
106.038;81.24;6.968;3.19;74.8;909.7;923.8;120.5;106.9;145.5;915.4;8.82;18.75;2.0
105.858;80.692;6.864;3.32;74.81;915.1;931.7;120.2;106.6;146.4;898.7;8.84;18.73;2.0
106.386;81.403;6.864;3.26;74.81;910.1;925.4;113.9;102.4;147.8;907.3;8.82;18.75;2.0
106.242;81.308;6.968;3.22;74.81;912.9;928.2;113.9;105.0;145.9;910.2;8.81;18.76;2.0
106.239;81.364;6.968;3.26;74.81;910.1;925.2;116.9;103.6;145.9;917.8;8.79;18.78;2.0
106.222;81.36;6.968;3.27;74.82;913.6;929.1;113.0;103.1;145.6;907.8;8.84;18.73;2.0
105.987;81.06;6.864;3.13;74.8;923.0;938.3;116.9;109.8;145.5;910.5;8.89;18.67;2.0
106.284;81.341;6.968;3.19;74.82;909.6;924.1;122.9;105.4;145.3;918.6;8.82;18.75;2.0
106.357;81.307;6.864;3.2;74.8;910.7;926.2;119.3;106.0;148.3;911.3;8.87;18.7;2.0
106.25;81.344;6.968;3.28;74.82;911.6;926.5;116.6;102.8;145.8;904.6;8.76;18.81;2.0
